Category,Clean_Resume,Common Skills
Java Developer,technical programming language java servlet jsp spring boot web technology html5 css3 bootstrap javascript jquery ajax angularjs mysql ide tool eclipse spring tool suit net bean sublime text atom operating system achievement java developer certificate unanth technical institute java certificate solo learn command line crash course certificate udemy job c pune pune university c university h c university c university java developer full stack java developer cs le ajax le servlet le html5 le spring le java le jquery le jsp le javascript le bootstrap le spring boot le salcluster technology description java developer developed java servlet jsp ajax web technology salcluster technology llp description technology core java servlet jsp html5 css3 bootstrap javascript jquery ajax bootstrap title gst sale billing software status completed duration abstract web application made java servlet jsp javascript jquery ajax mysql back end website billing includes gst billing generate print invoice five master page four common page master include master item master uom master setup master reason master common page like sale order payment sale return invoice title dinman news website status completed duration abstract website java servlet jsp javascript jquery ajax mysql back end website displaying online video text news title agri website status completed duration abstract website java servlet jsp javascript jquery ajax mysql back end purchasing selling vegetable india omegasoft technology description name omegasoft technology iso certified duration technology java spring hibernate angularjs ajax kendoui bootstrap architecture mvc architecture service based programming module login registration role assignment payment internship title employment time status completed duration abstract website java spring hibernate angular j ajax mysql back end website posting newspaper india module admin panel e paper posting subscription many light weight website built mvc architecture service based architecture also post advertisement website share news facebook social medium directly payment module able make payment online debit credit card e wallet,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,leading self motivated hard strength ready learn programming language punctual discipline respectfulness declaration hereby inform statement made true best knowledge belief august july mca computer sciene sgbau amaravti java web developer core java jsp servlet spring hibernate strut javascript salcluster technology description java web developer jsp servlet sprinng mvc technology,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,language java operating system linux centos oracle sql derby embedded db ide eclipse oxygen tool sonarqube putty responsibilitis participated requirement gathering design development meeting reviewed debugged error improve coordinated system partner finalize design confirm requirement consistently met deadline requirement order collaborated developer identify alleviate number bug software provided maintenance development bug fix patch set existing application bachelor engineering computer savitribai phule pune university java developer java developer aurus tech java linux adavance java le derby le oracle le aurus tech description payment gateway provider core java hardworking java developer enthusiastic multicultural aurus tech description participated requirement gathering design development meeting reviewed debugged error improve coordinated system partner finalize design confirm requirement consistently met deadline requirement order collaborated developer identify alleviate number bug software provided continued maintenance development bug fix patch set existing application,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,august may electronics communication jabalpur madhya pradesh takshshila institute technology java developer java javascript wab softwere description jr java developer,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technical trained acquired language known c c j2ee spring hibernate testing functional testing manual testing operating system linux package m office sql postgresql e computer science engineering mnu university jhulelal institute technology hsc nagpur state board dayanand arya kanya junior college ssc nagpur state board java developer java developer inouvelle venture private limited j2ee c functional testing linux inouvelle venture private limited description nagpur name stock system december till date language implementation angular frontend java j2ee spring hibernate backend postgressql role java developer operating system description stock system specially developing medicinal market software developing keep track medicine ailment surgical equipment also keep track wholesaler retailer employee stock system practice ordering storing tracking controlling inventory debtor invoicing software help small freelancer keep track asset stock may also called stock control inventory inventory control inouvelle venture private limited description profile inouvelle venture private limited description language implementation angular frontend java j2ee spring hibernate backend postgressql role java developer manual testing operating system description done oldest printing press nagpur proposed web based printing press system ording system requirement fulfil existing problem system offer service enhance growth efficiency profitability,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technical java sql pl sql c c bootstrap jsp ext j operating system tool toad eclipse soapbox postman oracle m sql m es m exceleducation e computer technology gondia manoharbhai patel institute engineering technology hsc gondia p science college java developer java developer xoriant xoriant description pune period sept till date role java developer description resrent development module hertz development screen portfolio look act primary control function developing webservices ensure hit xml json build module inbuilt hertz provide interface end task tool eclipse toad soapbox postman responsibility develop module backend middleware frontend bug fixing proactive developing enhancement resolve application incident within defined ucs different task ticket debug provide workflow resolving db providing technical ba keeping track deployment effect ongoing job contribution towards automation daily activity based time within budget delivery meeting quality expectation maintain knowledge base domain known defect development technique xoriant description strong communication collaboration building proficiency grasping technical concept quickly utilize productive manner development web application resolve related minimal time able communicate effectively multifunctional programmer technical staff level good knowledge java sql ext j jsp xml web service good interpersonal analytical proven ability resolving complex software,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technical strength computer language java j2ee swift html shell script mysql mysql tool svn jenkins hudson weblogic12c software android studio eclipse oracle xcode operating system win mac sierra june e information technology goregaon vidyalankar institute technology may mumbai thakur polytechnic may mumbai st john universal school java developer java developer tech mahindra java mysql j2ee android tech mahindra description size java mysql shell script webserver jenkins description formatter application take input file geneva modified file gmf geneva server read generate bill backup bill invoice bt invoice would sent across billing contribution played role java developer applying change request current module requirement analysis development story also preformed dev unit testing story handled e2e fixing bug prepare required program level level tech mahindra description size java ejb mysql shell script webserver weblogic12c server jenkins description staa encapsulation middleware layer acting interface operational system legacy system transforms legacy format tlv input form xml http staa validation done response sent back end system back end system cs cosmos method deployed ejbs weblogic server shared across market facing unit contribution played role java developer service java j2ee requirement analysis development story also preformed dev unit testing story handled e2e fixing bug migration java java,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,master engineering information technology pune bachelor engineering information technology pusad university pusad p n junior college c pusad k school java developer java developer maxgen technology maxgen technology description currently infrasoft technology andheri java developer mi generation tata sky tata power description course done android mobile app development technology java core java advance java jsf hibernate spring niit android location detector computing mobile device android deduplication reduce redundant system free memory store unique copy location help pointer es java subject taught c language core java object oriented programming oot c pps programming problem solving ad advance ia information assurance security android programming c c java android handled m es sql oracle national conference paper presented secure cipher index encrypted character dated april pimpri chinchwad college engineering pune,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,pjlce java developer java developer c le c le java le d le jdbc hibernate le java j2ee le javascript jquery ajax almighty tech nagpur description java developer organisation almighty tech nagpur designation java developer duration 1st jan notice period day job responsibility resolve bug develop per requirement knowledge programming language c c d java swing jdbc j2ee java script jquery ajax m office excel,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technicalskills springmvc hibernate jdbc java j2ee azureweb suntechnologies service jsp strut servlet restapi scripting javascript ajax html json opensourcetechnologies php mssql mysql oracle webservers apachetomcatserver internettechnologiesand onesignalwebpushnotifications azurewebservices ionic html json operatingsystem windowsserver2012r2 winxp linux mac o august july computer engineering nashik late g n sapkal coe nashik july june diploma computer technology nashik k k wagh polytechnic nashik java developer java developer ajax html j2ee java spring mvc ionic angular j spring le java le replete description java developer spring mvc mysql mssql java j2ee ajax javascript ionic angular j etc technology,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technicalskills springmvc hibernate jdbc java j2ee azureweb suntechnologies service jsp strut servlet restapi scripting javascript ajax html json opensourcetechnologies php mssql mysql oracle webservers apachetomcatserver internettechnologiesand onesignalwebpushnotifications azurewebservices ionic html json operatingsystem windowsserver2012r2 winxp linux mac o august july computer engineering nashik late g n sapkal coe nashik july june diploma computer technology nashik k k wagh polytechnic nashik java developer java developer ajax html j2ee java spring mvc ionic angular j spring le java le replete description java developer spring mvc mysql mssql java j2ee ajax javascript ionic angular j etc technology,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,operating system tool package visual basic uml packet tracer web technology core java advance java jsp hibernate spring language known c c sql area interest software development programming academic diploma title banking software description gsm technology transaction message security purpose o technology frontend visual basic backend oracle 9i title single sign description single sign mechanism network security o technology frontend java backend oracle 10g title text based graphical password overcome shoulder surfing attack description secure password system random printing algo o technology frontend java backend mysql title agriculture system description web application agriculture system farming o technology frontend hibernate backend mysql june february computer computer pune savitribai phule pune university june c solapur secondary board java developer java developer java hibernate le jsp le servlet le maxgen technology description java developer hibernate technology developing web application jsp servlet hibernate prakshal academy description trainer taught n ccna routing switching,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,computer language script jsp servlet html cs java script jquery ajax spring hibernate operating system microsoft vista sql concept oops core java advance java development tool eclipse net bean ide web server apache tomcat 0education h c vidyabharati college c holy cross english school java developer java developer kunal service eclipse le java hibernate le spring le jquery le kunal service description currently java developer winsol july till date yr java developer kunal service,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,e information technology pune sawitribai phule pune university java developer java developer vertical software vertical software description expertise design development web application j2ee servlets jsp javascript html cs jquery ajax json developing application mvc architecture good understanding software development life cycle phase requirement gathering analysis design development unit testing language open source java j2ee spring hibernate frame scripting language server java jsp servlets db connectivity side program jdbc javascript jquery ajax json application server tomcat mongodb mysql ides eclipse title expense ledger role java developer tool technology java jsp servlet mysql javascript json jquery ajax title trimurti developer realestate role java developer tool technology java jsp servlet mysql javascript json jquery ajax title vimay enterprise role java developer tool technology java jsp spring hibernate maven jquery ajax higher secondary school description pune,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technical programming language java servlet jsp spring boot web technology html5 css3 bootstrap javascript jquery ajax angularjs mysql ide tool eclipse spring tool suit net bean sublime text atom operating system achievement java developer certificate unanth technical institute java certificate solo learn command line crash course certificate udemy job c pune pune university c university h c university c university java developer full stack java developer cs le ajax le servlet le html5 le spring le java le jquery le jsp le javascript le bootstrap le spring boot le salcluster technology description java developer developed java servlet jsp ajax web technology salcluster technology llp description technology core java servlet jsp html5 css3 bootstrap javascript jquery ajax bootstrap title gst sale billing software status completed duration abstract web application made java servlet jsp javascript jquery ajax mysql back end website billing includes gst billing generate print invoice five master page four common page master include master item master uom master setup master reason master common page like sale order payment sale return invoice title dinman news website status completed duration abstract website java servlet jsp javascript jquery ajax mysql back end website displaying online video text news title agri website status completed duration abstract website java servlet jsp javascript jquery ajax mysql back end purchasing selling vegetable india omegasoft technology description name omegasoft technology iso certified duration technology java spring hibernate angularjs ajax kendoui bootstrap architecture mvc architecture service based programming module login registration role assignment payment internship title employment time status completed duration abstract website java spring hibernate angular j ajax mysql back end website posting newspaper india module admin panel e paper posting subscription many light weight website built mvc architecture service based architecture also post advertisement website share news facebook social medium directly payment module able make payment online debit credit card e wallet,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,leading self motivated hard strength ready learn programming language punctual discipline respectfulness declaration hereby inform statement made true best knowledge belief august july mca computer sciene sgbau amaravti java web developer core java jsp servlet spring hibernate strut javascript salcluster technology description java web developer jsp servlet sprinng mvc technology,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,language java operating system linux centos oracle sql derby embedded db ide eclipse oxygen tool sonarqube putty responsibilitis participated requirement gathering design development meeting reviewed debugged error improve coordinated system partner finalize design confirm requirement consistently met deadline requirement order collaborated developer identify alleviate number bug software provided maintenance development bug fix patch set existing application bachelor engineering computer savitribai phule pune university java developer java developer aurus tech java linux adavance java le derby le oracle le aurus tech description payment gateway provider core java hardworking java developer enthusiastic multicultural aurus tech description participated requirement gathering design development meeting reviewed debugged error improve coordinated system partner finalize design confirm requirement consistently met deadline requirement order collaborated developer identify alleviate number bug software provided continued maintenance development bug fix patch set existing application,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,august may electronics communication jabalpur madhya pradesh takshshila institute technology java developer java javascript wab softwere description jr java developer,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technical trained acquired language known c c j2ee spring hibernate testing functional testing manual testing operating system linux package m office sql postgresql e computer science engineering mnu university jhulelal institute technology hsc nagpur state board dayanand arya kanya junior college ssc nagpur state board java developer java developer inouvelle venture private limited j2ee c functional testing linux inouvelle venture private limited description nagpur name stock system december till date language implementation angular frontend java j2ee spring hibernate backend postgressql role java developer operating system description stock system specially developing medicinal market software developing keep track medicine ailment surgical equipment also keep track wholesaler retailer employee stock system practice ordering storing tracking controlling inventory debtor invoicing software help small freelancer keep track asset stock may also called stock control inventory inventory control inouvelle venture private limited description profile inouvelle venture private limited description language implementation angular frontend java j2ee spring hibernate backend postgressql role java developer manual testing operating system description done oldest printing press nagpur proposed web based printing press system ording system requirement fulfil existing problem system offer service enhance growth efficiency profitability,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technical java sql pl sql c c bootstrap jsp ext j operating system tool toad eclipse soapbox postman oracle m sql m es m exceleducation e computer technology gondia manoharbhai patel institute engineering technology hsc gondia p science college java developer java developer xoriant xoriant description pune period sept till date role java developer description resrent development module hertz development screen portfolio look act primary control function developing webservices ensure hit xml json build module inbuilt hertz provide interface end task tool eclipse toad soapbox postman responsibility develop module backend middleware frontend bug fixing proactive developing enhancement resolve application incident within defined ucs different task ticket debug provide workflow resolving db providing technical ba keeping track deployment effect ongoing job contribution towards automation daily activity based time within budget delivery meeting quality expectation maintain knowledge base domain known defect development technique xoriant description strong communication collaboration building proficiency grasping technical concept quickly utilize productive manner development web application resolve related minimal time able communicate effectively multifunctional programmer technical staff level good knowledge java sql ext j jsp xml web service good interpersonal analytical proven ability resolving complex software,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technical strength computer language java j2ee swift html shell script mysql mysql tool svn jenkins hudson weblogic12c software android studio eclipse oracle xcode operating system win mac sierra june e information technology goregaon vidyalankar institute technology may mumbai thakur polytechnic may mumbai st john universal school java developer java developer tech mahindra java mysql j2ee android tech mahindra description size java mysql shell script webserver jenkins description formatter application take input file geneva modified file gmf geneva server read generate bill backup bill invoice bt invoice would sent across billing contribution played role java developer applying change request current module requirement analysis development story also preformed dev unit testing story handled e2e fixing bug prepare required program level level tech mahindra description size java ejb mysql shell script webserver weblogic12c server jenkins description staa encapsulation middleware layer acting interface operational system legacy system transforms legacy format tlv input form xml http staa validation done response sent back end system back end system cs cosmos method deployed ejbs weblogic server shared across market facing unit contribution played role java developer service java j2ee requirement analysis development story also preformed dev unit testing story handled e2e fixing bug migration java java,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,master engineering information technology pune bachelor engineering information technology pusad university pusad p n junior college c pusad k school java developer java developer maxgen technology maxgen technology description currently infrasoft technology andheri java developer mi generation tata sky tata power description course done android mobile app development technology java core java advance java jsf hibernate spring niit android location detector computing mobile device android deduplication reduce redundant system free memory store unique copy location help pointer es java subject taught c language core java object oriented programming oot c pps programming problem solving ad advance ia information assurance security android programming c c java android handled m es sql oracle national conference paper presented secure cipher index encrypted character dated april pimpri chinchwad college engineering pune,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,pjlce java developer java developer c le c le java le d le jdbc hibernate le java j2ee le javascript jquery ajax almighty tech nagpur description java developer organisation almighty tech nagpur designation java developer duration 1st jan notice period day job responsibility resolve bug develop per requirement knowledge programming language c c d java swing jdbc j2ee java script jquery ajax m office excel,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technicalskills springmvc hibernate jdbc java j2ee azureweb suntechnologies service jsp strut servlet restapi scripting javascript ajax html json opensourcetechnologies php mssql mysql oracle webservers apachetomcatserver internettechnologiesand onesignalwebpushnotifications azurewebservices ionic html json operatingsystem windowsserver2012r2 winxp linux mac o august july computer engineering nashik late g n sapkal coe nashik july june diploma computer technology nashik k k wagh polytechnic nashik java developer java developer ajax html j2ee java spring mvc ionic angular j spring le java le replete description java developer spring mvc mysql mssql java j2ee ajax javascript ionic angular j etc technology,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technicalskills springmvc hibernate jdbc java j2ee azureweb suntechnologies service jsp strut servlet restapi scripting javascript ajax html json opensourcetechnologies php mssql mysql oracle webservers apachetomcatserver internettechnologiesand onesignalwebpushnotifications azurewebservices ionic html json operatingsystem windowsserver2012r2 winxp linux mac o august july computer engineering nashik late g n sapkal coe nashik july june diploma computer technology nashik k k wagh polytechnic nashik java developer java developer ajax html j2ee java spring mvc ionic angular j spring le java le replete description java developer spring mvc mysql mssql java j2ee ajax javascript ionic angular j etc technology,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,operating system tool package visual basic uml packet tracer web technology core java advance java jsp hibernate spring language known c c sql area interest software development programming academic diploma title banking software description gsm technology transaction message security purpose o technology frontend visual basic backend oracle 9i title single sign description single sign mechanism network security o technology frontend java backend oracle 10g title text based graphical password overcome shoulder surfing attack description secure password system random printing algo o technology frontend java backend mysql title agriculture system description web application agriculture system farming o technology frontend hibernate backend mysql june february computer computer pune savitribai phule pune university june c solapur secondary board java developer java developer java hibernate le jsp le servlet le maxgen technology description java developer hibernate technology developing web application jsp servlet hibernate prakshal academy description trainer taught n ccna routing switching,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,computer language script jsp servlet html cs java script jquery ajax spring hibernate operating system microsoft vista sql concept oops core java advance java development tool eclipse net bean ide web server apache tomcat 0education h c vidyabharati college c holy cross english school java developer java developer kunal service eclipse le java hibernate le spring le jquery le kunal service description currently java developer winsol july till date yr java developer kunal service,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,e information technology pune sawitribai phule pune university java developer java developer vertical software vertical software description expertise design development web application j2ee servlets jsp javascript html cs jquery ajax json developing application mvc architecture good understanding software development life cycle phase requirement gathering analysis design development unit testing language open source java j2ee spring hibernate frame scripting language server java jsp servlets db connectivity side program jdbc javascript jquery ajax json application server tomcat mongodb mysql ides eclipse title expense ledger role java developer tool technology java jsp servlet mysql javascript json jquery ajax title trimurti developer realestate role java developer tool technology java jsp servlet mysql javascript json jquery ajax title vimay enterprise role java developer tool technology java jsp spring hibernate maven jquery ajax higher secondary school description pune,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,technical programming language java servlet jsp spring boot web technology html5 css3 bootstrap javascript jquery ajax angularjs mysql ide tool eclipse spring tool suit net bean sublime text atom operating system achievement java developer certificate unanth technical institute java certificate solo learn command line crash course certificate udemy job c pune pune university c university h c university c university java developer full stack java developer cs le ajax le servlet le html5 le spring le java le jquery le jsp le javascript le bootstrap le spring boot le salcluster technology description java developer developed java servlet jsp ajax web technology salcluster technology llp description technology core java servlet jsp html5 css3 bootstrap javascript jquery ajax bootstrap title gst sale billing software status completed duration abstract web application made java servlet jsp javascript jquery ajax mysql back end website billing includes gst billing generate print invoice five master page four common page master include master item master uom master setup master reason master common page like sale order payment sale return invoice title dinman news website status completed duration abstract website java servlet jsp javascript jquery ajax mysql back end website displaying online video text news title agri website status completed duration abstract website java servlet jsp javascript jquery ajax mysql back end purchasing selling vegetable india omegasoft technology description name omegasoft technology iso certified duration technology java spring hibernate angularjs ajax kendoui bootstrap architecture mvc architecture service based programming module login registration role assignment payment internship title employment time status completed duration abstract website java spring hibernate angular j ajax mysql back end website posting newspaper india module admin panel e paper posting subscription many light weight website built mvc architecture service based architecture also post advertisement website share news facebook social medium directly payment module able make payment online debit credit card e wallet,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,leading self motivated hard strength ready learn programming language punctual discipline respectfulness declaration hereby inform statement made true best knowledge belief august july mca computer sciene sgbau amaravti java web developer core java jsp servlet spring hibernate strut javascript salcluster technology description java web developer jsp servlet sprinng mvc technology,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Java Developer,language java operating system linux centos oracle sql derby embedded db ide eclipse oxygen tool sonarqube putty responsibilitis participated requirement gathering design development meeting reviewed debugged error improve coordinated system partner finalize design confirm requirement consistently met deadline requirement order collaborated developer identify alleviate number bug software provided maintenance development bug fix patch set existing application bachelor engineering computer savitribai phule pune university java developer java developer aurus tech java linux adavance java le derby le oracle le aurus tech description payment gateway provider core java hardworking java developer enthusiastic multicultural aurus tech description participated requirement gathering design development meeting reviewed debugged error improve coordinated system partner finalize design confirm requirement consistently met deadline requirement order collaborated developer identify alleviate number bug software provided continued maintenance development bug fix patch set existing application,java spring framework spring boot hibernate jpa maven gradle soap rest junit design patterns jersey netflix oss spring security android development sql nosql integration jvm optimization
Python Developer,technical skill responsibility hand production maintenance handling agile methodology handling sdlc stage software development life cycle gather requirement interaction providing estimate document per process f t coding utp utr ptf sow submission strong knowledge debugging based python change controller promoting change development uat live pivotal cloud foundry good communication skill inter personal skill hardworking result oriented individual certification training completed internal python training completed internal python crawling training completed internal python scraping training completed internal python data science training completed internal mongodb training completed internal mysql training completed internal postgresql training completed internal django training completed internal angular cs training completed german a1 level preparing a2 goethe institute completed internal core java training completed ibm series training course maple institute complete internal movex erp training techn as400 rpg rpgle completed internal m3 erp training techn java completed internal stream serve training completed m3 enterprise collaborator mec training sc computer science university b sc computer science university h c university python restful api developer python developer kpit technology skill flask exprience python exprience restful exprience rest exprience numpy exprience exprience monthscompany company kpit technology description since 6th july till date currently python api developer python mongodb mysql development m3 java developer stream serve developer movex m3 erp senior as400 stream serve developer movex m3 erp technical expertise python development python mongodb python mysql python cache memoization python git python pws pivotal cloud foundry german a1 level m3 movex erp development m3 java movex m3 erp as400 development movex m3 erp stream server development movex m3 erp movex m3 standard rpg cl ile rpg ile cl db2 query400 sql subfiles printer file pf lf movex m3 flow program structure mi program,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
Python Developer,june june diploma computer science aissms june pursuing computer science anantrao pawar college engineering research centre python developer skill company company cybage software pvt ltd description want organisation python developer utilize knowledge gain knowledge organisation,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
Python Developer,technical proficiency platform ubuntu fedora cent o window mysql language python tensorflow numpy c c january computer engineering savitribai university january b e computer engineering savitribai university january ryk science college state board january state board python developer python developer skill c exprience mysql exprience python exprience monthscompany company fresher description python programming,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
Python Developer,technical skill language python python framework django drf mysql oracle sqlite mongodb technology cs restful rest methodology agile scrum version control github managent jira operating system window unix dr bamu aurangabad python developer python developer arsys inovics pvt ltd skill cs exprience django exprience exprience mysql exprience python exprience exprience logger exprience mongodb exprience json exprience unix exprience rest exprience sqlit3 exprience monthscompany company arsys inovics pvt ltd description f ma frequency monitoring analysis system f ma f ma managing network inventory network communication fault network traffic analysis telecommunication provider range telecommunication operation system os collectively provides element public switched telephone network example processing order may require information already network currently available responsibility participated entire lifecycle design development deployment implementation developed view template python django view controller templating language friendly website interface implemented navigation rule page outcome written controller annotation django django rest api mysql pymysql python html5 css3 crud method get post put delete make request api server tested restful api postman unit test case unit json based rest wrote python routine log website fetch data selected option python module request urllib crawling added navigation pagination filtering column adding removing desired column view git repository added github utilized agile process jira track sprint cycle agile development python django mysql cs sqlalchemy json agile rest urllib company arsys description back end front end developer rest restfull api design develop agile scrum git hub deployment mvt,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
Python Developer,training attended su essfully completed esd program conducted zensar technology su essfully completed employability training conducted barclays global talent track nasscom foundation achievement treasurer ieee student branch jscoe leader college technical cultural event idea got selected final prototyping round kpit sparkle participated avishkar conducted savitribai university idea submitted enture innovation brought sponsorship r platinum auto formerly royal enfield secured st rank college level competition poster presentation smart ambulance organized ieee workshop excellence english public speaking workshop attended su essfully completed day workshop medical iot conducted ieee standard association vip su essfully completed day workshop introduction arduino scoe su essfully completed day workshop robotics junior conducted computer society india skncoe participated inter college technical competition scoe pict aissms june bachelor engineering computer savitribai university june hsc state board june ssc state board python developer python developer atos syntel skill python exprience exprience mysql exprience django exprience html5 exprience rest api exprience monthscompany company atos syntel description developer field computer vision u based banking domain design development computer vision based algorithm image preprocessing opencv pil numpy unit debugging maintaining version git,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
Python Developer,operating system window others m excel m office m power point key handled title fruit sorting disease detection kranti dynamic size january b e electronics mumbai university mumbai python developer analyst python developer data analyst skill python scripting programming developing exprience frontend exprience python liabrary numpy panda matplolib request beautiful soap exprience mysql exprience django exprience scrapping exprience monthscompany company ace power description ountabilities understanding functional requirement given participated walkthroughs requirement functional requirement technical design ensure testability software deliverable technical skill set language c c java python python liabray mysql django scripting python gui development tk java company kranti dyanamics description programming scripting developer scrapping,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
Python Developer,technical skill responsibility hand production maintenance handling agile methodology handling sdlc stage software development life cycle gather requirement interaction providing estimate document per process f t coding utp utr ptf sow submission strong knowledge debugging based python change controller promoting change development uat live pivotal cloud foundry good communication skill inter personal skill hardworking result oriented individual certification training completed internal python training completed internal python crawling training completed internal python scraping training completed internal python data science training completed internal mongodb training completed internal mysql training completed internal postgresql training completed internal django training completed internal angular cs training completed german a1 level preparing a2 goethe institute completed internal core java training completed ibm series training course maple institute complete internal movex erp training techn as400 rpg rpgle completed internal m3 erp training techn java completed internal stream serve training completed m3 enterprise collaborator mec training sc computer science university b sc computer science university h c university python restful api developer python developer kpit technology skill flask exprience python exprience restful exprience rest exprience numpy exprience exprience monthscompany company kpit technology description since 6th july till date currently python api developer python mongodb mysql development m3 java developer stream serve developer movex m3 erp senior as400 stream serve developer movex m3 erp technical expertise python development python mongodb python mysql python cache memoization python git python pws pivotal cloud foundry german a1 level m3 movex erp development m3 java movex m3 erp as400 development movex m3 erp stream server development movex m3 erp movex m3 standard rpg cl ile rpg ile cl db2 query400 sql subfiles printer file pf lf movex m3 flow program structure mi program,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
